time_s,mass_kg,mach,dynamic_pressure_pa,indicated_speed_kmh,base_indicated_speed_q_ratio,fin_force_speed_scale,fin_authority_scale,pitch_rad,yaw_rad,pitch_rate_rad_s,yaw_rate_rad_s,angle_of_attack_rad,pitch_alpha_rad,yaw_alpha_rad,pitch_fin_command,yaw_fin_command,pitch_requested_fin_command,yaw_requested_fin_command,pitch_requested_fin_angle_rad,yaw_requested_fin_angle_rad,actual_pitch_fin_angle_rad,actual_yaw_fin_angle_rad,pitch_natural_frequency_rad_s,yaw_natural_frequency_rad_s,pitch_residual_rate_damping_per_s,yaw_residual_rate_damping_per_s,pitch_tail_rate_damping_per_s,yaw_tail_rate_damping_per_s,pitch_fin_moment_equivalent_g,yaw_fin_moment_equivalent_g,pitch_tail_moment_nm,yaw_tail_moment_nm,pitch_residual_damping_moment_nm,yaw_residual_damping_moment_nm,pitch_total_moment_nm,yaw_total_moment_nm,pitch_tail_authority_fraction,yaw_tail_authority_fraction,pitch_tail_rate_incidence_rad,yaw_tail_rate_incidence_rad,pitch_tail_effective_incidence_rad,yaw_tail_effective_incidence_rad,trajectory_lateral_load_g,trajectory_pitch_normal_acceleration_g,trajectory_yaw_normal_acceleration_g,axial_specific_force_g,thrust_n,drag_n,total_cda_m2,cda_alpha_m2,fin_drag_n,pitch_pid_output,yaw_pid_output,pitch_pid_integral,yaw_pid_integral,pid_feedback_pitch_g,pid_feedback_yaw_g,midcourse_weight,pcc_capture_mode,pcc_capture_ratio,pcc_envelope_g,pcc_routed_alpha_deg,heading_error_deg,j_psi_actual_deg,distance_to_target_m,closing_speed_mps,commanded_accel_body_pitch_g,commanded_accel_body_yaw_g,altitude_m,speed_mps,speed_kmh,inertia_kg_m2,pitch_angular_accel_rad_s2,yaw_angular_accel_rad_s2,omega_total_rad_s,delta_total_rad,trim_deficit_rad,predicted_deficit_rad,zeta_implied
2.126,168.4362857,1.803908888,103354.0502,1478.812801,0.6749652161,0.6749652161,1,0.02060270727,0.7731592142,0.05223258715,0.299442166,0.3185967114,0.03860363321,0.3162493067,0.1143667635,0.8448533638,0.1249987969,0.8433751139,0.05760094558,0.388637373,0.05270157703,0.3893185683,8.253082174,8.253082174,16.50616435,16.50616435,0,0,0.6417944586,3.326403322,185.5198324,961.544274,-166.5673712,-954.9075996,18.95246119,6.636674439,0.03059369942,0.1585663167,1.607324872e-05,9.2145702e-05,0.01409794382,0.07306926154,17.62136406,1.939832215,17.51426626,10.52248052,24350,5745.885096,0.05559419377,0.02869954155,0,0.05257909282,0.3777285228,0.03346199521,0.32,1.55253306,13.37657647,1,capture,1.20675114,22.87010474,22.5105174,8.208450028,26.18782332,6391.285093,897.8529379,3.192827345,21.48634533,6283.861931,568.6904317,2047.285554,193.1978234,0.09809873043,0.03435170399,0.3039635734,0.3928694488,0.07427273745,0.07366061963,1.008309974
2.128,168.416,1.804564095,103429.4187,1479.351897,0.6754574182,0.6754574182,1,0.02070707472,0.7737583468,0.05243771738,0.2995095953,0.3186002464,0.03867403908,0.3162442659,0.114633837,0.8448161509,0.1253167763,0.8433276341,0.05774747433,0.3886154937,0.0528246477,0.3893014201,8.256090805,8.256090805,16.51218161,16.51218161,0,0,0.6446617311,3.328277447,186.3262153,961.9701472,-167.2623355,-955.3557426,19.06387979,6.614404656,0.03070798637,0.1585400429,1.613050939e-05,9.213296421e-05,0.01415060862,0.07305715425,17.63373021,1.944732417,17.52616493,10.52130208,24350,5749.905926,0.0555925577,0.02870017843,0,0.05270157703,0.3777427869,0.03353834331,0.32,1.556764119,13.38834237,1,capture,1.20154912,22.88616666,22.51051008,8.175610064,26.22246798,6389.489144,898.0956011,3.203222896,21.50021514,6283.842667,568.8971328,2048.029678,193.1745555,0.09868732322,0.03424055844,0.3040653086,0.3928689847,0.07426873828,0.07365842158,1.008285769
2.13,168.3957143,1.805219227,103504.8057,1479.890929,0.6759497415,0.6759497415,1,0.02081184617,0.7743576167,0.05264407744,0.2995767918,0.3186037736,0.03874469003,0.3162391714,0.1149021961,0.8447786782,0.1256365602,0.8432797726,0.0578948346,0.3885934386,0.05294831079,0.3892841523,8.259099082,8.259099082,16.51819816,16.51819816,0,0,0.6475484518,3.330148352,187.1380191,962.3949592,-167.961521,-955.8031227,19.17649808,6.591836519,0.03082302708,0.1585136256,1.618810731e-05,9.212016794e-05,0.01420362076,0.07304498084,17.64610018,1.949650553,17.53806472,10.52012301,24350,5753.927425,0.0555909205,0.02870081391,0,0.0528246477,0.3777570032,0.03361494127,0.32,1.561010775,13.40011047,1,capture,1.196347351,22.90223524,22.51050302,8.142751108,26.2571236,6387.69271,898.3380985,3.213677394,21.51407963,6283.823437,569.1038102,2048.773717,193.1512876,0.09928226895,0.03412784145,0.3041671466,0.392868521,0.07426474744,0.0736562532,1.008261271
2.132,168.3754286,1.805874285,103580.2113,1480.429898,0.676442186,0.676442186,1,0.02091702405,0.7749570237,0.0528516806,0.2996437522,0.3186072931,0.03881558801,0.3162340231,0.115171854,0.8447409428,0.1259581694,0.8432315241,0.05804303596,0.3885712051,0.05307257238,0.3892667633,8.262107004,8.262107004,16.52421401,16.52421401,0,0,0.6504548451,3.33201598,187.9553064,962.8186941,-168.6649726,-956.2497288,19.29033388,6.568965306,0.03093883052,0.1584870625,1.624604622e-05,9.210731223e-05,0.01425698437,0.07303274025,17.65847396,1.95458675,17.54996562,10.51894331,24350,5757.949591,0.05558928218,0.02870144801,0,0.05294831079,0.3777711696,0.0336917909,0.32,1.565273135,13.41188073,1,capture,1.191145835,22.91831048,22.51049621,8.109873151,26.29179018,6385.895792,898.5804295,3.224191482,21.52793864,6283.804242,569.3104636,2049.517669,193.1280197,0.0998836622,0.034013528,0.3042690887,0.3928680579,0.07426076486,0.07365411477,1.008236472
2.134,168.3551429,1.806529267,103655.6353,1480.968803,0.6769347515,0.6769347515,1,0.02102261082,0.7755565673,0.05306054033,0.2997104731,0.3186108049,0.03888673496,0.3162288204,0.115442824,0.8447029413,0.1262816249,0.8431828836,0.05819208812,0.388548791,0.05319743862,0.3892492518,8.265114569,8.265114569,16.53022914,16.53022914,0,0,0.653381139,3.333880274,188.7781412,963.2413358,-169.3727358,-956.6955496,19.40540535,6.545786196,0.03105540581,0.1584603513,1.630432987e-05,9.209439614e-05,0.01431070366,0.07302043141,17.67085154,1.959541138,17.56186757,10.51776299,24350,5761.972425,0.05558764274,0.02870208073,0,0.05307257238,0.3777852845,0.03376889404,0.32,1.56955131,13.42365313,1,capture,1.185944572,22.93439237,22.51048966,8.076976184,26.32646773,6384.098389,898.8225936,3.234765813,21.541792,6283.785081,569.5170932,2050.261536,193.1047518,0.1004915994,0.03389759255,0.3043711363,0.3928675954,0.07425679048,0.07365200658,1.00821137
2.136,168.3348571,1.807184173,103731.078,1481.507644,0.6774274379,0.6774274379,1,0.02112860896,0.776156247,0.0532706703,0.2997769512,0.318614309,0.03895813286,0.316223563,0.1157151197,0.8446646707,0.126606948,0.8431338457,0.05834200094,0.3885261937,0.05332291575,0.3892316162,8.268121778,8.268121778,16.53624356,16.53624356,0,0,0.656327565,3.335741177,189.6065882,963.662868,-170.0848572,-957.1405737,19.52173101,6.522294266,0.03117276219,0.1584334896,1.636296211e-05,9.208141869e-05,0.01436478289,0.0730080532,17.6832329,1.964513846,17.57377054,10.51658204,24350,5765.995925,0.05558600218,0.02870271207,0,0.05319743862,0.3777993461,0.03384625252,0.32,1.573845409,13.43542764,1,capture,1.180743563,22.95048091,22.51048337,8.044060199,26.36115623,6382.300502,899.0645904,3.245401051,21.55563955,6283.765955,569.723699,2051.005316,193.0814839,0.1011061786,0.033780009,0.3044732908,0.3928671333,0.07425282424,0.07364992895,1.008185959
2.138,168.3145714,1.807839005,103806.5391,1482.046421,0.6779202451,0.6779202451,1,0.02123502099,0.7767560623,0.05348208439,0.2998431831,0.3186178056,0.03902978371,0.3162182506,0.1159887549,0.8446261276,0.1269341607,0.843084405,0.05849278445,0.3885034108,0.05344901011,0.3892138551,8.271128631,8.271128631,16.54225726,16.54225726,0,0,0.6592943584,3.337598629,190.4407133,964.0832739,-170.8013836,-957.5847894,19.6393297,6.498484487,0.03129090908,0.1584064749,1.642194683e-05,9.206837889e-05,0.01441922639,0.07299560452,17.69561804,1.969505005,17.58567451,10.51540047,24350,5770.020092,0.05558436052,0.02870334205,0,0.05332291575,0.3778133525,0.03392386821,0.32,1.578155544,13.44720423,1,capture,1.17554281,22.96657611,22.51047735,8.011125188,26.39585568,6380.502131,899.3064194,3.25609787,21.56948113,6283.746865,569.9302808,2051.749011,193.0582161,0.1017275001,0.03366075073,0.3045755535,0.3928666717,0.07424886609,0.07364788219,1.008160233
2.14,168.2942857,1.808493761,103882.0186,1482.585134,0.6784131729,0.6784131729,1,0.02134184944,0.7773560129,0.05369479669,0.2999091651,0.3186212945,0.03910168954,0.3162128827,0.1162637434,0.8445873088,0.1272632849,0.843034556,0.05864444886,0.3884804398,0.05357572812,0.3891959669,8.274135127,8.274135127,16.54827025,16.54827025,0,0,0.6622817584,3.339452571,191.2805834,964.5025366,-171.5223627,-958.0281848,19.75822065,6.474351724,0.03140985604,0.1583793048,1.648128797e-05,9.205527574e-05,0.01447403858,0.07298308422,17.70800694,1.974514749,17.59757942,10.51421827,24350,5774.044923,0.05558271777,0.02870397068,0,0.05344901011,0.3778273021,0.03400174295,0.32,1.582481828,13.45898287,1,capture,1.170342314,22.98267795,22.5104716,7.978171141,26.43056607,6378.703276,899.5480801,3.266856957,21.58331656,6283.727809,570.1368387,2052.492619,193.0349482,0.1023556658,0.03353979052,0.3046779259,0.3928662105,0.07424491595,0.0736458666,1.008134188
2.142,168.274,1.809148442,103957.5167,1483.123783,0.6789062213,0.6789062213,1,0.02144909688,0.7779560982,0.0539088215,0.2999748939,0.3186247759,0.0391738524,0.316207459,0.1165400995,0.8445482109,0.1275943433,0.8429842932,0.05879700452,0.3884572781,0.05370307633,0.3891779501,8.277141265,8.277141265,16.55428253,16.55428253,0,0,0.6652900081,3.341302941,192.1262665,964.9206387,-172.2478431,-958.470748,19.87842345,6.44989073,0.03152961279,0.1583519768,1.654098954e-05,9.204210822e-05,0.01452922393,0.07297049115,17.7203996,1.979543213,17.60948525,10.51303544,24350,5778.070419,0.05558107392,0.02870459795,0,0.05357572812,0.3778411932,0.03407987861,0.32,1.586824375,13.47076355,1,capture,1.165142074,22.99878643,22.51046613,7.945198051,26.46528741,6376.903938,899.789572,3.277679007,21.59714568,6283.708789,570.3433728,2053.236142,193.0116803,0.1029907797,0.03341710057,0.3047804095,0.3928657497,0.07424097377,0.07364388253,1.008107819
2.144,168.2537143,1.809803047,104033.0331,1483.662369,0.6793993902,0.6793993902,1,0.02155676592,0.7785563177,0.05412417333,0.3000403658,0.3186282498,0.03924627436,0.316201979,0.1168178375,0.8445088304,0.1279273586,0.8429336108,0.05895046197,0.3884339231,0.05383106134,0.3891598031,8.280147047,8.280147047,16.56029409,16.56029409,0,0,0.6683193544,3.343149678,192.9778319,965.3375628,-172.9778739,-958.9124666,19.99995807,6.425096149,0.0316501892,0.1583244883,1.660105561e-05,9.202887529e-05,0.01458478699,0.07295782412,17.732796,1.984590531,17.62139195,10.51185199,24350,5782.096578,0.05557942899,0.02870522387,0,0.05370307633,0.3778550239,0.03415827708,0.32,1.591183301,13.48254622,1,capture,1.159942093,23.01490155,22.51046093,7.91220591,26.50001968,6375.104118,900.0308946,3.288564729,21.61096831,6283.689805,570.5498828,2053.979578,192.9884124,0.1036329478,0.03329265249,0.3048830058,0.3928652893,0.07423703949,0.0736419303,1.008081119
2.146,168.2334286,1.810457577,104108.568,1484.20089,0.6798926793,0.6798926793,1,0.02166485916,0.7791566711,0.05434086693,0.3001055771,0.3186317162,0.03931895751,0.3161964424,0.1170969721,0.8444691638,0.1282623541,0.8428825031,0.05910483193,0.388410372,0.0539596899,0.3891415243,8.28315247,8.28315247,16.56630494,16.56630494,0,0,0.6713700483,3.344992717,193.8353498,965.7532908,-173.712505,-959.3533283,20.12284485,6.399962504,0.03177159532,0.1582968368,1.666149031e-05,9.20155759e-05,0.01464073238,0.07294508194,17.74519613,1.989656842,17.6332995,10.51066791,24350,5786.123401,0.05557778298,0.02870584845,0,0.05383106134,0.3778687926,0.03423694024,0.32,1.595558724,13.49433086,1,capture,1.154742371,23.0310233,22.51045601,7.879194709,26.53476289,6373.303815,900.2720475,3.299514843,21.62478427,6283.670857,570.756369,2054.722928,192.9651445,0.104282278,0.03316641728,0.3049857164,0.3928648293,0.07423311304,0.07364001026,1.008054083
2.148,168.2131429,1.811112032,104184.1213,1484.739346,0.6803860886,0.6803860886,1,0.02177337928,0.7797571577,0.05455891727,0.3001705241,0.3186351752,0.03939190399,0.3161908487,0.117377518,0.8444292078,0.1285993535,0.8428309641,0.05926012528,0.3883866222,0.05408896881,0.3891231121,8.286157534,8.286157534,16.57231507,16.57231507,0,0,0.6744423452,3.346831995,194.6988917,966.1678047,-174.4517871,-959.7933205,20.24710456,6.374484205,0.03189384134,0.1582690194,1.672229785e-05,9.200220899e-05,0.01469706482,0.07293226338,17.75759997,1.994742286,17.64520785,10.5094832,24350,5790.150887,0.0555761359,0.0287064717,0,0.0539596899,0.3778824977,0.03431586998,0.32,1.59995076,13.50611745,1,capture,1.14954291,23.04715169,22.51045137,7.846164441,26.56951703,6371.50303,900.5130301,3.310530082,21.63859337,6283.651945,570.9628311,2055.466192,192.9418766,0.1049388806,0.03303836532,0.3050885428,0.3928643696,0.07422919436,0.07363812275,1.008026707
2.15,168.1928571,1.811766411,104259.693,1485.277739,0.6808796179,0.6808796179,1,0.02188232894,0.780357777,0.05477833953,0.3002352029,0.3186386268,0.03946511594,0.3161851975,0.1176594902,0.8443889585,0.1289383808,0.8427789878,0.05941635311,0.3883626709,0.05421890501,0.3891045647,8.289162241,8.289162241,16.57832448,16.57832448,0,0,0.6775365045,3.348667445,195.5685301,966.5810857,-175.1957718,-960.2324302,20.37275834,6.348655537,0.03201693765,0.1582410337,1.678348247e-05,9.198877345e-05,0.01475378907,0.07291936721,17.77000752,1.999847002,17.65711696,10.50829788,24350,5794.179034,0.05557448776,0.02870709363,0,0.05408896881,0.3778961373,0.03439506821,0.32,1.60435953,13.51790595,1,capture,1.144343709,23.0632867,22.51044702,7.813115097,26.60428209,6369.701763,900.7538419,3.321611189,21.65239544,6283.633069,571.1692693,2056.209369,192.9186088,0.1056028678,0.03290846631,0.3051914867,0.3928639102,0.07422528339,0.07363626814,1.007998983
2.152,168.1725714,1.812420714,104335.2831,1485.816067,0.6813732672,0.6813732672,1,0.02199171088,0.7809585287,0.05499914916,0.3002996099,0.3186420711,0.03953859553,0.3161794885,0.1179429041,0.8443484124,0.1292794603,0.8427265681,0.05957352668,0.3883385153,0.05434950554,0.3890858806,8.292166588,8.292166588,16.58433318,16.58433318,0,0,0.6806527898,3.350499002,196.4443389,966.993115,-175.9445112,-960.6706444,20.49982776,6.322470664,0.03214089479,0.1582128767,1.684504851e-05,9.19752682e-05,0.01481091001,0.07290639214,17.78241877,2.004971134,17.6690268,10.50711192,24350,5798.207842,0.05557283856,0.02870771424,0,0.05421890501,0.3779097099,0.03447453686,0.32,1.608785155,13.52969633,1,capture,1.139144771,23.07942835,22.51044297,7.78004667,26.63905807,6367.900014,900.9944826,3.332758922,21.66619029,6283.61423,571.3756834,2056.95246,192.8953409,0.1062743541,0.03277668934,0.3052945497,0.3928634511,0.07422138006,0.0736344468,1.007970906
2.154,168.1522857,1.813074942,104410.8915,1486.354331,0.6818670362,0.6818670362,1,0.02210152783,0.7815594121,0.05522136182,0.3003637409,0.318645508,0.03961234496,0.3161737211,0.1182277752,0.8443075657,0.1296226171,0.8426736987,0.05973165744,0.3883141525,0.05448077754,0.389067058,8.295170576,8.295170576,16.59034115,16.59034115,0,0,0.6837914695,3.352326596,197.3263933,967.4038734,-176.6980585,-961.1079498,20.62833481,6.295923618,0.03226572349,0.1581845458,1.690700035e-05,9.196169209e-05,0.01486843257,0.0728933369,17.79483369,2.010114826,17.68093732,10.50592535,24350,5802.237311,0.05557118831,0.02870833353,0,0.05434950554,0.3779232137,0.03455427785,0.32,1.613227758,13.54148857,1,capture,1.133946097,23.09557661,22.5104392,7.746959153,26.67384496,6366.097785,901.2349515,3.34397405,21.67997771,6283.595428,571.5820736,2057.695465,192.872073,0.1069534562,0.0326430028,0.3053977335,0.3928629923,0.0742174843,0.07363265909,1.00794247
2.156,168.132,1.813729094,104486.5182,1486.89253,0.682360925,0.682360925,1,0.02221178258,0.7821604268,0.05544499343,0.3004275921,0.3186489376,0.03968636647,0.3161678949,0.1185141191,0.8442664147,0.1299678764,0.8426203733,0.05989075704,0.3882895795,0.05461272826,0.3890480951,8.298174204,8.298174204,16.59634841,16.59634841,0,0,0.6869528161,3.354150158,198.2147694,967.8133413,-177.4564675,-961.544333,20.75830192,6.269008306,0.03239143465,0.158156038,1.696934246e-05,9.1948044e-05,0.01492636178,0.07288020017,17.80725228,2.015278225,17.69284848,10.50473815,24350,5806.267439,0.05556953702,0.02870895152,0,0.05448077754,0.3779366471,0.03463429311,0.32,1.617687462,13.55328263,1,capture,1.128747687,23.11173149,22.51043574,7.713852536,26.70864276,6364.295075,901.4752482,3.355257357,21.69375752,6283.576663,571.7884397,2058.438383,192.8488051,0.1076402932,0.03250737438,0.3055010399,0.3928625337,0.07421359605,0.0736309054,1.007913669
2.158,168.1117143,1.81438317,104562.1632,1487.430665,0.6828549333,0.6828549333,1,0.02232247792,0.7827615721,0.05567006016,0.3004911593,0.31865236,0.03976066231,0.3161620095,0.1188019519,0.8442249554,0.1303152638,0.8425665853,0.06005083734,0.3882647933,0.05474536506,0.3890289902,8.301177472,8.301177472,16.60235494,16.60235494,0,0,0.6901371069,3.355969619,199.109545,968.2214987,-178.2197931,-961.9797802,20.88975197,6.241718497,0.03251803936,0.1581273505,1.703207938e-05,9.193432276e-05,0.01498470275,0.07286698062,17.81967452,2.020461476,17.70476025,10.50355032,24350,5810.298227,0.05556788469,0.02870956821,0,0.05461272826,0.3779500083,0.03471458461,0.32,1.622164392,13.56507848,1,capture,1.123549543,23.12789299,22.51043258,7.680726814,26.74345147,6362.491884,901.7153722,3.366609637,21.70752951,6283.557936,571.9947818,2059.181214,192.8255372,0.1083349865,0.03236977107,0.3056044706,0.3928620753,0.07420971525,0.07362918613,1.007884497
2.16,168.0914286,1.815037171,104637.8265,1487.968736,0.6833490611,0.6833490611,1,0.02243361672,0.7833628476,0.05589657842,0.3005544386,0.3186557752,0.03983523476,0.3161560645,0.1190912898,0.844183184,0.1306648056,0.8425123281,0.0602119104,0.3882397909,0.05487869544,0.3890097414,8.304180379,8.304180379,16.60836076,16.60836076,0,0,0.6933446238,3.357784905,200.010799,968.6283253,-178.9880908,-962.4142774,21.02270827,6.214047824,0.0326455489,0.1580984802,1.70952157e-05,9.19205272e-05,0.01504346068,0.07285367688,17.83210041,2.025664731,17.71667259,10.50236187,24350,5814.329674,0.05556623133,0.0287101836,0,0.05474536506,0.3779632956,0.03479515429,0.32,1.626658676,13.5768761,1,capture,1.118351666,23.1440611,22.51042972,7.647581979,26.77827108,6360.688213,901.9553231,3.378031703,21.72129348,6283.539246,572.2010998,2059.923959,192.8022693,0.1090376599,0.03223015914,0.3057080274,0.392861617,0.07420584181,0.07362750168,1.007854947
2.162,168.0711429,1.815691096,104713.5081,1488.506741,0.6838433082,0.6838433082,1,0.02254520183,0.7839642528,0.05612456489,0.3006174256,0.3186591832,0.03991008613,0.3161500594,0.1193821493,0.8441410965,0.1310165284,0.842457595,0.06037398847,0.3882145693,0.05501272697,0.388990347,8.307182926,8.307182926,16.61436585,16.61436585,0,0,0.6965756537,3.359595944,200.9186117,969.0338003,-179.7614171,-962.8478105,21.15719463,6.185989778,0.03277397474,0.1580694243,1.71587561e-05,9.19066561e-05,0.01510264085,0.07284028756,17.84452993,2.03088814,17.72858544,10.5011728,24350,5818.361778,0.05556457694,0.02871079771,0,0.05487869544,0.3779765073,0.03487600414,0.32,1.631170443,13.58867544,1,capture,1.113154056,23.16023582,22.51042718,7.614418023,26.81310158,6358.884063,902.1951002,3.389524376,21.73504923,6283.520595,572.4073937,2060.666617,192.7790015,0.1097484398,0.0320885041,0.3058117123,0.3928611589,0.07420197569,0.07362585247,1.007825013
2.164,168.0508571,1.816344944,104789.2079,1489.044682,0.6843376744,0.6843376744,1,0.02265723617,0.784565787,0.05635403653,0.3006801161,0.318662584,0.03998521876,0.3161439937,0.1196745471,0.8440986887,0.1313704592,0.842402379,0.06053708404,0.3881891251,0.05514746739,0.388970805,8.310185111,8.310185111,16.62037022,16.62037022,0,0,0.6998304882,3.36140266,201.8330648,969.4379027,-180.5398294,-963.280365,21.29323532,6.157537709,0.03290332854,0.1580401796,1.722270533e-05,9.189270824e-05,0.01516224863,0.07282681126,17.85696306,2.036131857,17.74049877,10.49998311,24350,5822.394539,0.05556292154,0.02871141054,0,0.05501272697,0.3779896417,0.03495713612,0.32,1.635699821,13.60047649,1,capture,1.107956716,23.17641715,22.51042495,7.581234939,26.84794297,6357.079433,902.4347031,3.401088496,21.74879654,6283.501981,572.6136635,2061.409189,192.7557336,0.110467455,0.03194477069,0.305915527,0.3928607008,0.0741981168,0.0736242389,1.007794687
2.166,168.0305714,1.816998718,104864.926,1489.582558,0.6848321598,0.6848321598,1,0.02276972267,0.7851674498,0.05658501053,0.3007425058,0.3186659778,0.04006063502,0.316137867,0.1199685002,0.8440559567,0.1317266256,0.8423466733,0.06070120981,0.3881634552,0.05528292452,0.3889511135,8.313186936,8.313186936,16.62637387,16.62637387,0,0,0.7031094239,3.363204978,202.7542412,969.840611,-181.3233861,-963.7119262,21.43085509,6.128684814,0.03303362217,0.1580107431,1.728706821e-05,9.18786824e-05,0.0152222895,0.07281324653,17.86939979,2.041396036,17.75241255,10.49879279,24350,5826.427957,0.05556126513,0.0287120221,0,0.05514746739,0.378002697,0.03503855225,0.32,1.640246943,13.6122792,1,capture,1.102759646,23.19260508,22.51042304,7.548032721,26.88279525,6355.274324,902.6741314,3.412724915,21.7625352,6283.483405,572.8199092,2062.151673,192.7324657,0.1111948369,0.03179892289,0.3060194736,0.3928602429,0.07419426508,0.07362266143,1.007763963
2.168,168.0102857,1.817652415,104940.6623,1490.120369,0.685326764,0.685326764,1,0.02288266433,0.7857692405,0.05681750439,0.3008045902,0.3186693645,0.04013633732,0.3161316787,0.120264026,0.844012896,0.1320850557,0.8422904705,0.0608663787,0.3881375563,0.05541910633,0.3889312706,8.316188398,8.316188398,16.6323768,16.6323768,0,0,0.7064127626,3.36500282,203.6822255,970.2419033,-182.1121463,-964.1424791,21.57007921,6.099424141,0.0331648677,0.1579811114,1.735184965e-05,9.18645773e-05,0.01528276901,0.07279959191,17.88184012,2.046680834,17.76432671,10.49760185,24350,5830.46203,0.05555960772,0.02871263239,0,0.05528292452,0.3780156715,0.03512025452,0.32,1.644811941,13.62408354,1,capture,1.097562847,23.2087996,22.51042146,7.514811362,26.9176584,6353.468737,902.9133845,3.424434501,21.77626498,6283.464869,573.0261308,2062.894071,192.7091978,0.1119307197,0.03165092383,0.306123554,0.3928597849,0.07419042045,0.07362112048,1.007732835
2.17,167.99,1.818306036,105016.4168,1490.658116,0.6858214871,0.6858214871,1,0.02299606415,0.7863711586,0.05705153588,0.3008663649,0.3186727442,0.04021232807,0.3161254285,0.1205611419,0.8439695025,0.132445778,0.8422337634,0.06103260386,0.388111425,0.05555602091,0.3889112744,8.319189498,8.319189498,16.638379,16.638379,0,0,0.7097408114,3.366796108,204.6171037,970.6417572,-182.9061702,-964.5720086,21.71093345,6.069748582,0.03329707742,0.1579512814,1.741705463e-05,9.185039165e-05,0.01534369284,0.0727858459,17.89428401,2.051986411,17.77624123,10.49641029,24350,5834.496759,0.05555794931,0.02871324142,0,0.05541910633,0.3780285635,0.03520224495,0.32,1.649394951,13.63588949,1,capture,1.092366321,23.22500073,22.5104202,7.481570854,26.95253243,6351.662671,903.1524619,3.436218136,21.78998566,6283.446371,573.2323282,2063.636382,192.6859299,0.1126752403,0.03150073586,0.3062277703,0.392859327,0.07418658284,0.07361961651,1.007701294
2.172,167.9697143,1.818959581,105092.1894,1491.195797,0.6863163289,0.6863163289,1,0.02310992517,0.7869732034,0.05728712305,0.3009278253,0.3186761168,0.04028860973,0.3161191158,0.1208598658,0.8439257719,0.1328088215,0.8421765446,0.06119989867,0.3880850579,0.05569367646,0.3888911228,8.322190235,8.322190235,16.64438047,16.64438047,0,0,0.7130938824,3.36858476,205.5589632,971.04015,-183.705519,-965.0004991,21.85344412,6.039650866,0.03343026381,0.1579212499,1.748268822e-05,9.183612416e-05,0.01540506673,0.07277200699,17.90673147,2.057312926,17.78815605,10.49521811,24350,5838.532142,0.05555628991,0.0287138492,0,0.05555602091,0.378041371,0.03528452556,0.32,1.653996108,13.647697,1,capture,1.087170068,23.24120844,22.51041928,7.448311192,26.98741732,6349.856127,903.3913632,3.448076721,21.80369701,6283.427912,573.4385015,2064.378606,192.662662,0.1134285382,0.03134832044,0.3063321245,0.392858869,0.07418275219,0.07361815,1.007669334
2.174,167.9494286,1.81961305,105167.9802,1491.733414,0.6868112893,0.6868112893,1,0.02322425048,0.7875753745,0.05752428426,0.3009889667,0.3186794826,0.04036518481,0.3161127401,0.1211602158,0.8438816995,0.1331742159,0.8421188064,0.06136827676,0.3880584514,0.05583208135,0.3888708137,8.325190609,8.325190609,16.65038122,16.65038122,0,0,0.7164722936,3.370368694,206.5078929,971.4370586,-184.5102549,-965.427935,21.99763806,6.009123561,0.03356443959,0.1578910133,1.754875555e-05,9.182177349e-05,0.01546689654,0.07275807362,17.91918248,2.062660543,17.80007113,10.4940253,24350,5842.568179,0.05555462952,0.02871445573,0,0.05569367646,0.3780540924,0.0353670984,0.32,1.658615551,13.65950604,1,capture,1.081974091,23.25742274,22.5104187,7.415032368,27.02231308,6348.049106,903.6300878,3.460011168,21.81739881,6283.409492,573.6446506,2065.120742,192.6393942,0.1141907561,0.03119363818,0.3064366188,0.392858411,0.07417892842,0.0736167214,1.007636947
2.176,167.9291429,1.820266443,105243.7892,1492.270965,0.6873063681,0.6873063681,1,0.02333904321,0.7881776711,0.05776303814,0.3010497845,0.3186828414,0.04044205581,0.3161063009,0.1214622103,0.843837281,0.1335419911,0.8420605411,0.06153775199,0.3880316021,0.05597124404,0.3888503451,8.32819062,8.32819062,16.65638124,16.65638124,0,0,0.7198763684,3.372147828,207.4639835,971.8324592,-185.3204409,-965.8543002,22.14354267,5.978159063,0.0336996177,0.1578605683,1.761526185e-05,9.180733829e-05,0.01552918823,0.0727440442,17.93163702,2.068029427,17.81198643,10.49283188,24350,5846.604869,0.05555296817,0.02871506102,0,0.05583208135,0.3780667257,0.03544996551,0.32,1.66325342,13.67131659,1,capture,1.07677839,23.27364363,22.51041846,7.381734376,27.05721969,6346.241607,903.8686353,3.47202241,21.8310908,6283.391112,573.8507756,2065.862792,192.6161263,0.1149620393,0.0310366488,0.3065412555,0.3928579528,0.07417511145,0.07361533121,1.007604126
