time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
7.2,17975.65568691524,6500.0,419.48491714701,-176.58774711780825,0.0,242.52168473737973
7.22,17972.13822226237,6500.0,424.3457132291259,-175.15770334084777,0.0,243.55652107952181
7.24,17968.649419209498,6500.0,429.22712177527006,-173.72159538727644,0.0,244.58292519327554
7.26,17965.189398543305,6500.0,434.1289737850333,-172.2794729769301,0.0,245.60086154325927
7.28,17961.75828005399,6500.0,439.05109955022857,-170.83138603787253,0.0,246.610294887256
7.3,17958.35618253113,6500.0,443.99332866076566,-169.37738470466707,0.0,247.6111902774332
7.32,17954.983223759547,6500.0,448.95549001055286,-167.91751931664035,0.0,248.60351306155292
7.34,17951.63952051526,6500.0,453.9374118034183,-166.45184041614024,0.0,249.58722888417145
7.36,17948.325188561405,6500.0,458.9389215590601,-164.9803987467853,0.0,250.56230368782875
7.38,17945.040342644268,6500.0,463.9598461190163,-163.50324525170848,0.0,251.52870371422756
7.4,17941.78509648928,6500.0,469.0000116526608,-162.020431071793,0.0,252.4863955054022
7.42,17938.559562797094,6500.0,474.0592436632205,-160.53200754390235,0.0,253.43534590487664
7.44,17935.36385323968,6500.0,479.1373669938181,-159.0380261991022,0.0,254.37552205881303
7.46,17932.198078456462,6500.0,484.23420583353453,-157.53853876087706,0.0,255.30689141714845
7.48,17929.06234805048,6500.0,489.34958372349774,-156.03359714333882,0.0,256.22942173472245
7.5,17925.956770584613,6500.0,494.48332356298914,-154.52325344943037,0.0,257.1430810723927
7.5200000000000005,17922.88145357779,6500.0,499.63524761557863,-153.00755996912056,0.0,258.0478377981416
7.54,17919.836503501294,6500.0,504.80517751527464,-151.48656917759496,0.0,258.9436605881707
7.5600000000000005,17916.822025775076,6500.0,509.9929342727019,-149.96033373343823,0.0,259.8305184279857
7.58,17913.83812476408,6500.0,515.1983382812961,-148.42890647681185,0.0,260.70838061346984
7.6000000000000005,17910.88490377466,6500.0,520.4212093235244,-146.8923404276238,0.0,261.57721675194705
7.62,17907.96246505098,6500.0,525.6613665771229,-145.35068878369373,0.0,262.4369967632342
7.640000000000001,17905.07090977149,6500.0,530.9186286213584,-143.80400491891066,0.0,263.2876908806827
7.66,17902.210338045414,6500.0,536.1928134433073,-142.2523423813857,0.0,264.1292696522084
7.68,17899.380848909288,6500.0,541.48373844416,-140.69575489159735,0.0,264.9617039413122
7.7,17896.58254032353,6500.0,546.7912204455403,-139.13429634053225,0.0,265.78496492808796
7.72,17893.815509169046,6500.0,552.1150756958485,-137.56802078781922,0.0,266.5990241102209
7.74,17891.07985124389,6500.0,557.4551198766225,-135.9969824598576,0.0,267.40385330397385
7.76,17888.375661259917,6500.0,562.811168108919,-134.42123574794007,0.0,268.19942464516345
7.78,17885.703032839538,6500.0,568.1830349597159,-132.84083520636906,0.0,268.98571059012465
7.8,17883.062058512456,6500.0,573.5705344483297,-131.25583555056863,0.0,269.76268391666423
7.82,17880.452829712478,6500.0,578.9734800528561,-129.66629165518978,0.0,270.53031772500333
7.84,17877.875436774335,6500.0,584.3916847166269,-128.07225855221074,0.0,271.28858543870894
7.86,17875.32996893056,6500.0,589.8249608546868,-126.47379142903159,0.0,272.0374608056137
7.88,17872.816514308404,6500.0,595.273120360287,-124.87094562656374,0.0,272.776917898725
7.9,17870.335159926777,6500.0,600.7359746113984,-123.2637766373139,0.0,273.5069311171225
7.92,17867.88599169324,6500.0,606.2133344772411,-121.65234010346289,0.0,274.22747518684446
7.94,17865.469094401036,6500.0,611.7050103248338,-120.03669181493909,0.0,274.93852516176287
7.96,17863.084551726133,6500.0,617.2108120255568,-118.41688770748716,0.0,275.6400564244471
7.98,17860.732446224363,6500.0,622.7305489617376,-116.79298386073131,0.0,276.3320446870159
8.0,17858.41285932852,6500.0,628.2640300332464,-115.1650364962339,0.0,277.0144659919787
8.02,17856.125871345583,6500.0,633.8110636641167,-113.53310197554869,0.0,277.68729671306477
8.040000000000001,17853.871561453907,6500.0,639.3714578091747,-111.89723679826969,0.0,278.35051355604134
8.06,17851.65000770049,6500.0,644.9450199606879,-110.25749760007561,0.0,279.00409355951984
8.08,17849.461286998274,6500.0,650.5315571550326,-108.61394115076799,0.0,279.6480140957513
8.1,17847.30547512348,6500.0,656.1308759793726,-106.96662435230655,0.0,280.2822528714091
8.120000000000001,17845.18264671299,6500.0,661.7427825783566,-105.31560423683877,0.0,280.90678792836167
8.14,17843.092875261747,6500.0,667.3670826608268,-103.6609379647261,0.0,281.52159764443155
8.16,17841.03623312023,6500.0,673.0035815065496,-102.00268282256388,0.0,282.12666073414516
8.18,17839.012791491932,6500.0,678.6520839729544,-100.34089622119878,0.0,282.7219562494689
8.2,17837.022620430915,6500.0,684.3123945018909,-98.67563569374092,0.0,283.3074635805349
8.22,17835.06578883936,6500.0,689.9843171263991,-97.00695889357195,0.0,283.8831624563543
8.24,17833.142364465206,6500.0,695.6676554774921,-95.33492359234955,0.0,284.44903294551887
8.26,17831.25241389978,6500.0,701.3622127909586,-93.65958767800639,0.0,285.00505545689157
8.28,17829.396002575515,6500.0,707.0677919141717,-91.98100915274662,0.0,285.55121074028443
8.3,17827.57319476367,6500.0,712.7841953129172,-90.29924613103742,0.0,286.0874798871253
8.32,17825.78405357211,6500.0,718.5112250782284,-88.61435683759771,0.0,286.613844331112
8.34,17824.028640943117,6500.0,724.2486829332435,-86.92639960538126,0.0,287.1302858488557
8.36,17822.30701765125,6500.0,729.9963702400653,-85.23543287355788,0.0,287.63678656051144
8.38,17820.619243301237,6500.0,735.7540880066424,-83.5415151854898,0.0,288.1333289303974
8.4,17818.965376325923,6500.0,741.5216368936535,-81.84470518670555,0.0,288.6198957676017
8.42,17817.345473984227,6500.0,747.2988172214145,-80.1450616228685,0.0,289.0964702265779
8.44,17815.759592359173,6500.0,753.0854289767873,-78.44264333774368,0.0,289.56303580772794
8.46,17814.207786355946,6500.0,758.8812718201075,-76.73750927116032,0.0,290.0195763579738
8.48,17812.690109699997,6500.0,764.6861450921166,-75.02971845697184,0.0,290.466076071316
8.5,17811.206614935167,6500.0,770.4998478209138,-73.31933002101106,0.0,290.90251948938163
8.52,17809.757353421883,6500.0,776.3221787289108,-71.60640317904381,0.0,291.32889150195905
8.540000000000001,17808.34237533537,6500.0,782.1529362398015,-69.89099723471851,0.0,291.7451773475211
8.56,17806.96172966393,6500.0,787.9919184855387,-68.17317157751378,0.0,292.15136261373635
8.58,17805.61546420722,6500.0,793.8389233133263,-66.45298568068107,0.0,292.5474332379677
8.6,17804.30362557462,6500.0,799.6937482926161,-64.73049909918647,0.0,292.9333755077598
8.620000000000001,17803.026259183604,6500.0,805.5561907221173,-63.00577146764843,0.0,293.3091760613133
8.64,17801.783409258183,6500.0,811.4260476368114,-61.278862498273895,0.0,293.6748218879474
8.66,17800.575118827357,6500.0,817.3031158149831,-59.54983197878985,0.0,294.030300328551
8.68,17799.40142972364,6500.0,823.187191785254,-57.81873977037418,0.0,294.37559907602014
8.700000000000001,17798.2623825816,6500.0,829.0780718336272,-56.08564580558278,0.0,294.7107061756846
8.72,17797.15801683646,6500.0,834.9755520105389,-54.35061008627543,0.0,295.03561002572155
8.74,17796.088370722733,6500.0,840.8794281379226,-52.61369268153726,0.0,295.35029937755735
8.76,17795.053481272887,6500.0,846.7894958162748,-50.87495372559988,0.0,295.65476333625685
8.78,17794.05338431608,6500.0,852.7055504317333,-49.13445341575927,0.0,295.9489913609009
8.8,17793.08811447691,6500.0,858.6273871631616,-47.39225201029142,0.0,296.2329732649508
8.82,17792.157705174206,6500.0,864.5548009892367,-45.64840982636702,0.0,296.50669921660125
8.84,17791.262188619898,6500.0,870.4875866955522,-43.902987237961895,0.0,296.7701597391209
8.86,17790.40159581787,6500.0,876.4255388817191,-42.156044673767646,0.0,297.02334571118024
8.88,17789.57595656292,6500.0,882.3684519684801,-40.40764261509913,0.0,297.26624836716735
8.9,17788.785299439696,6500.0,888.3161202048227,-38.65784159380127,0.0,297.4988592974914
8.92,17788.029651821726,6500.0,894.2683376751073,-36.906702190152274,0.0,297.72117044887386
8.94,17787.30903987047,6500.0,900.2248983061938,-35.154285030766935,0.0,297.93317412462744
8.96,17786.623488534406,6500.0,906.1855958745771,-33.40065078649739,0.0,298.1348629849224
8.98,17785.973021548165,6500.0,912.1502240135237,-31.64586017033331,0.0,298.3262300470405
9.0,17785.357661431724,6500.0,918.1185762202219,-29.889973935298833,0.0,298.507268685617
9.02,17784.777429489615,6500.0,924.0904458629266,-28.133052872349964,0.0,298.6779726328702
9.040000000000001,17784.232345810182,6500.0,930.0656261881154,-26.375157808269527,0.0,298.83833597881795
9.06,17783.722429264893,6500.0,936.0439103276448,-24.616349603562085,0.0,298.9883531714826
9.08,17783.2476975077,6500.0,942.0250913059144,-22.856689150345648,0.0,299.12801901708315
9.1,17782.8081669744,6500.0,948.0089620470316,-21.096237370244328,0.0,299.25732868021515
9.120000000000001,17782.403852882082,6500.0,953.9953153819814,-19.335055212278764,0.0,299.3762776840178
9.14,17782.034769228605,6500.0,959.9839440557963,-17.573203650756756,0.0,299.4848619103293
9.16,17781.700928792096,6500.0,965.9746407347358,-15.810743683161114,0.0,299.5830775998294
9.18,17781.402343130532,6500.0,971.9671980134617,-14.047736328038601,0.0,299.67092135216905
9.200000000000001,17781.139022581312,6500.0,977.9614084222203,-12.284242622887021,0.0,299.74839012608896
9.22,17780.910976260926,6500.0,983.9570644340225,-10.520323622042813,0.0,299.81548123952416
9.24,17780.71821206461,6500.0,989.9539584718325,-8.756040394566087,0.0,299.87219236969725
9.26,17780.56073666611,6500.0,995.9518829157523,-6.991454022127124,0.0,299.9185215531987
9.28,17780.438555517412,6500.0,1001.9506301102097,-5.226625596891396,0.0,299.9544671860546
9.3,17780.351672848585,6500.0,1007.9499923711473,-3.461616219404607,0.0,299.98002802378284
9.32,17780.300091667606,6500.0,1013.9497619932139,-1.6964869964774534,0.0,299.9952031814355
9.34,17780.283787022072,6500.0,1019.9497312589962,0.0,0.0,300.0
9.36,17780.283787022072,6500.0,1025.949731258996,0.0,0.0,300.0
9.38,17780.283787022072,6500.0,1031.9497312589965,0.0,0.0,300.0
9.4,17780.283787022072,6500.0,1037.9497312589963,0.0,0.0,300.0
9.42,17780.283787022072,6500.0,1043.9497312589963,0.0,0.0,300.0
9.44,17780.283787022072,6500.0,1049.949731258996,0.0,0.0,300.0
9.46,17780.283787022072,6500.0,1055.9497312589965,0.0,0.0,300.0
9.48,17780.283787022072,6500.0,1061.9497312589963,0.0,0.0,300.0
9.5,17780.283787022072,6500.0,1067.9497312589963,0.0,0.0,300.0
9.52,17780.283787022072,6500.0,1073.949731258996,0.0,0.0,300.0
9.540000000000001,17780.283787022072,6500.0,1079.9497312589965,0.0,0.0,300.0
9.56,17780.283787022072,6500.0,1085.9497312589963,0.0,0.0,300.0
9.58,17780.283787022072,6500.0,1091.9497312589963,0.0,0.0,300.0
9.6,17780.283787022072,6500.0,1097.949731258996,0.0,0.0,300.0
9.620000000000001,17780.283787022072,6500.0,1103.9497312589965,0.0,0.0,300.0
9.64,17780.283787022072,6500.0,1109.9497312589965,0.0,0.0,300.0
9.66,17780.283787022072,6500.0,1115.9497312589963,0.0,0.0,300.0
9.68,17780.283787022072,6500.0,1121.949731258996,0.0,0.0,300.0
9.700000000000001,17780.283787022072,6500.0,1127.9497312589965,0.0,0.0,300.0
9.72,17780.283787022072,6500.0,1133.9497312589965,0.0,0.0,300.0
9.74,17780.283787022072,6500.0,1139.9497312589963,0.0,0.0,300.0
9.76,17780.283787022072,6500.0,1145.949731258996,0.0,0.0,300.0
9.78,17780.283787022072,6500.0,1151.949731258996,0.0,0.0,300.0
9.8,17780.283787022072,6500.0,1157.9497312589965,0.0,0.0,300.0
9.82,17780.283787022072,6500.0,1163.9497312589963,0.0,0.0,300.0
9.84,17780.283787022072,6500.0,1169.9497312589963,0.0,0.0,300.0
9.86,17780.283787022072,6500.0,1175.949731258996,0.0,0.0,300.0
9.88,17780.283787022072,6500.0,1181.9497312589965,0.0,0.0,300.0
9.9,17780.283787022072,6500.0,1187.9497312589963,0.0,0.0,300.0
9.92,17780.283787022072,6500.0,1193.9497312589963,0.0,0.0,300.0
9.94,17780.283787022072,6500.0,1199.949731258996,0.0,0.0,300.0
9.96,17780.283787022072,6500.0,1205.9497312589965,0.0,0.0,300.0
9.98,17780.283787022072,6500.0,1211.9497312589963,0.0,0.0,300.0
10.0,17780.283787022072,6500.0,1217.9497312589963,0.0,0.0,300.0
10.02,17780.283787022072,6500.0,1223.949731258996,0.0,0.0,300.0
10.040000000000001,17780.283787022072,6500.0,1229.9497312589965,0.0,0.0,300.0
10.06,17780.283787022072,6500.0,1235.9497312589963,0.0,0.0,300.0
10.08,17780.283787022072,6500.0,1241.9497312589963,0.0,0.0,300.0
10.1,17780.283787022072,6500.0,1247.949731258996,0.0,0.0,300.0
10.120000000000001,17780.283787022072,6500.0,1253.9497312589965,0.0,0.0,300.0
10.14,17780.283787022072,6500.0,1259.9497312589965,0.0,0.0,300.0
10.16,17780.283787022072,6500.0,1265.9497312589963,0.0,0.0,300.0
10.18,17780.283787022072,6500.0,1271.949731258996,0.0,0.0,300.0
10.200000000000001,17780.283787022072,6500.0,1277.9497312589965,0.0,0.0,300.0
10.22,17780.283787022072,6500.0,1283.9497312589965,0.0,0.0,300.0
10.24,17780.283787022072,6500.0,1289.9497312589963,0.0,0.0,300.0
10.26,17780.283787022072,6500.0,1295.949731258996,0.0,0.0,300.0
10.28,17780.283787022072,6500.0,1301.949731258996,0.0,0.0,300.0
10.3,17780.283787022072,6500.0,1307.9497312589965,0.0,0.0,300.0
10.32,17780.283787022072,6500.0,1313.9497312589963,0.0,0.0,300.0
10.34,17780.283787022072,6500.0,1319.949731258996,0.0,0.0,300.0
10.36,17780.283787022072,6500.0,1325.949731258996,0.0,0.0,300.0
10.38,17780.283787022072,6500.0,1331.9497312589965,0.0,0.0,300.0
10.4,17780.283787022072,6500.0,1337.9497312589963,0.0,0.0,300.0
10.42,17780.283787022072,6500.0,1343.9497312589963,0.0,0.0,300.0
10.44,17780.283787022072,6500.0,1349.949731258996,0.0,0.0,300.0
10.46,17780.283787022072,6500.0,1355.9497312589965,0.0,0.0,300.0
10.48,17780.283787022072,6500.0,1361.9497312589963,0.0,0.0,300.0
10.5,17780.283787022072,6500.0,1367.9497312589963,0.0,0.0,300.0
10.52,17780.283787022072,6500.0,1373.949731258996,0.0,0.0,300.0
10.540000000000001,17780.283787022072,6500.0,1379.9497312589965,0.0,0.0,300.0
10.56,17780.283787022072,6500.0,1385.9497312589965,0.0,0.0,300.0
10.58,17780.283787022072,6500.0,1391.9497312589963,0.0,0.0,300.0
10.6,17780.283787022072,6500.0,1397.949731258996,0.0,0.0,300.0
10.620000000000001,17780.283787022072,6500.0,1403.9497312589965,0.0,0.0,300.0
10.64,17780.283787022072,6500.0,1409.9497312589965,0.0,0.0,300.0
10.66,17780.283787022072,6500.0,1415.9497312589963,0.0,0.0,300.0
10.68,17780.283787022072,6500.0,1421.949731258996,0.0,0.0,300.0
10.700000000000001,17780.283787022072,6500.0,1427.9497312589965,0.0,0.0,300.0
10.72,17780.283787022072,6500.0,1433.9497312589965,0.0,0.0,300.0
10.74,17780.283787022072,6500.0,1439.9497312589963,0.0,0.0,300.0
10.76,17780.283787022072,6500.0,1445.949731258996,0.0,0.0,300.0
10.78,17780.283787022072,6500.0,1451.949731258996,0.0,0.0,300.0
10.8,17780.283787022072,6500.0,1457.9497312589965,0.0,0.0,300.0
10.82,17780.283787022072,6500.0,1463.9497312589963,0.0,0.0,300.0
10.84,17780.283787022072,6500.0,1469.949731258996,0.0,0.0,300.0
10.86,17780.283787022072,6500.0,1475.949731258996,0.0,0.0,300.0
10.88,17780.283787022072,6500.0,1481.9497312589965,0.0,0.0,300.0
10.9,17780.283787022072,6500.0,1487.9497312589963,0.0,0.0,300.0
10.92,17780.283787022072,6500.0,1493.9497312589963,0.0,0.0,300.0
10.94,17780.283787022072,6500.0,1499.949731258996,0.0,0.0,300.0
10.96,17780.283787022072,6500.0,1505.9497312589965,0.0,0.0,300.0
10.98,17780.283787022072,6500.0,1511.9497312589963,0.0,0.0,300.0
11.0,17780.283787022072,6500.0,1517.9497312589963,0.0,0.0,300.0
11.02,17780.283787022072,6500.0,1523.949731258996,0.0,0.0,300.0
11.040000000000001,17780.283787022072,6500.0,1529.9497312589965,0.0,0.0,300.0
11.06,17780.283787022072,6500.0,1535.9497312589965,0.0,0.0,300.0
11.08,17780.283787022072,6500.0,1541.9497312589963,0.0,0.0,300.0
11.1,17780.283787022072,6500.0,1547.949731258996,0.0,0.0,300.0
11.120000000000001,17780.283787022072,6500.0,1553.9497312589965,0.0,0.0,300.0
11.14,17780.283787022072,6500.0,1559.9497312589965,0.0,0.0,300.0
11.16,17780.283787022072,6500.0,1565.9497312589963,0.0,0.0,300.0
11.18,17780.283787022072,6500.0,1571.949731258996,0.0,0.0,300.0
11.200000000000001,17780.283787022072,6500.0,1577.9497312589965,0.0,0.0,300.0
11.22,17780.283787022072,6500.0,1583.9497312589965,0.0,0.0,300.0
11.24,17780.283787022072,6500.0,1589.9497312589963,0.0,0.0,300.0
11.26,17780.283787022072,6500.0,1595.949731258996,0.0,0.0,300.0
11.28,17780.283787022072,6500.0,1601.949731258996,0.0,0.0,300.0
11.3,17780.283787022072,6500.0,1607.9497312589965,0.0,0.0,300.0
11.32,17780.283787022072,6500.0,1613.9497312589963,0.0,0.0,300.0
11.34,17780.283787022072,6500.0,1619.949731258996,0.0,0.0,300.0
11.36,17780.283787022072,6500.0,1625.949731258996,0.0,0.0,300.0
11.38,17780.283787022072,6500.0,1631.9497312589965,0.0,0.0,300.0
11.4,17780.283787022072,6500.0,1637.9497312589963,0.0,0.0,300.0
11.42,17780.283787022072,6500.0,1643.949731258996,0.0,0.0,300.0
11.44,17780.283787022072,6500.0,1649.949731258996,0.0,0.0,300.0
11.46,17780.283787022072,6500.0,1655.9497312589965,0.0,0.0,300.0
11.48,17780.283787022072,6500.0,1661.9497312589965,0.0,0.0,300.0
11.5,17780.283787022072,6500.0,1667.9497312589963,0.0,0.0,300.0
11.52,17780.283787022072,6500.0,1673.949731258996,0.0,0.0,300.0
11.540000000000001,17780.283787022072,6500.0,1679.9497312589965,0.0,0.0,300.0
11.56,17780.283787022072,6500.0,1685.9497312589965,0.0,0.0,300.0
11.58,17780.283787022072,6500.0,1691.9497312589963,0.0,0.0,300.0
11.6,17780.283787022072,6500.0,1697.949731258996,0.0,0.0,300.0
11.620000000000001,17780.283787022072,6500.0,1703.9497312589965,0.0,0.0,300.0
11.64,17780.283787022072,6500.0,1709.9497312589965,0.0,0.0,300.0
11.66,17780.283787022072,6500.0,1715.9497312589963,0.0,0.0,300.0
11.68,17780.283787022072,6500.0,1721.949731258996,0.0,0.0,300.0
11.700000000000001,17780.283787022072,6500.0,1727.9497312589965,0.0,0.0,300.0
11.72,17780.283787022072,6500.0,1733.9497312589965,0.0,0.0,300.0
11.74,17780.283787022072,6500.0,1739.9497312589963,0.0,0.0,300.0
11.76,17780.283787022072,6500.0,1745.949731258996,0.0,0.0,300.0
11.78,17780.283787022072,6500.0,1751.949731258996,0.0,0.0,300.0
11.8,17780.283787022072,6500.0,1757.9497312589965,0.0,0.0,300.0
11.82,17780.283787022072,6500.0,1763.9497312589963,0.0,0.0,300.0
11.84,17780.283787022072,6500.0,1769.949731258996,0.0,0.0,300.0
11.86,17780.283787022072,6500.0,1775.949731258996,0.0,0.0,300.0
11.88,17780.283787022072,6500.0,1781.9497312589965,0.0,0.0,300.0
11.9,17780.283787022072,6500.0,1787.9497312589963,0.0,0.0,300.0
11.92,17780.283787022072,6500.0,1793.949731258996,0.0,0.0,300.0
11.94,17780.283787022072,6500.0,1799.949731258996,0.0,0.0,300.0
11.96,17780.283787022072,6500.0,1805.9497312589965,0.0,0.0,300.0
11.98,17780.283787022072,6500.0,1811.9497312589965,0.0,0.0,300.0
12.0,17780.283787022072,6500.0,1817.9497312589963,0.0,0.0,300.0
12.02,17780.283787022072,6500.0,1823.949731258996,0.0,0.0,300.0
12.040000000000001,17780.283787022072,6500.0,1829.9497312589965,0.0,0.0,300.0
12.06,17780.283787022072,6500.0,1835.9497312589965,0.0,0.0,300.0
12.08,17780.283787022072,6500.0,1841.9497312589963,0.0,0.0,300.0
12.1,17780.283787022072,6500.0,1847.949731258996,0.0,0.0,300.0
12.120000000000001,17780.283787022072,6500.0,1853.9497312589965,0.0,0.0,300.0
12.14,17780.283787022072,6500.0,1859.9497312589965,0.0,0.0,300.0
12.16,17780.283787022072,6500.0,1865.9497312589963,0.0,0.0,300.0
12.18,17780.283787022072,6500.0,1871.949731258996,0.0,0.0,300.0
12.200000000000001,17780.283787022072,6500.0,1877.9497312589965,0.0,0.0,300.0
12.22,17780.283787022072,6500.0,1883.9497312589965,0.0,0.0,300.0
12.24,17780.283787022072,6500.0,1889.9497312589963,0.0,0.0,300.0
12.26,17780.283787022072,6500.0,1895.949731258996,0.0,0.0,300.0
12.280000000000001,17780.283787022072,6500.0,1901.9497312589965,0.0,0.0,300.0
12.3,17780.283787022072,6500.0,1907.9497312589965,0.0,0.0,300.0
12.32,17780.283787022072,6500.0,1913.9497312589963,0.0,0.0,300.0
12.34,17780.283787022072,6500.0,1919.949731258996,0.0,0.0,300.0
12.36,17780.283787022072,6500.0,1925.949731258996,0.0,0.0,300.0
12.38,17780.283787022072,6500.0,1931.9497312589965,0.0,0.0,300.0
12.4,17780.283787022072,6500.0,1937.9497312589963,0.0,0.0,300.0
12.42,17780.283787022072,6500.0,1943.949731258996,0.0,0.0,300.0
12.44,17780.283787022072,6500.0,1949.949731258996,0.0,0.0,300.0
12.46,17780.283787022072,6500.0,1955.9497312589965,0.0,0.0,300.0
12.48,17780.283787022072,6500.0,1961.9497312589965,0.0,0.0,300.0
12.5,17780.283787022072,6500.0,1967.9497312589963,0.0,0.0,300.0
12.52,17780.283787022072,6500.0,1973.949731258996,0.0,0.0,300.0
12.540000000000001,17780.283787022072,6500.0,1979.9497312589965,0.0,0.0,300.0
12.56,17780.283787022072,6500.0,1985.9497312589965,0.0,0.0,300.0
12.58,17780.283787022072,6500.0,1991.9497312589963,0.0,0.0,300.0
12.6,17780.283787022072,6500.0,1997.949731258996,0.0,0.0,300.0
12.620000000000001,17780.283787022072,6500.0,2003.9497312589965,0.0,0.0,300.0
12.64,17780.283787022072,6500.0,2009.9497312589965,0.0,0.0,300.0
12.66,17780.283787022072,6500.0,2015.9497312589963,0.0,0.0,300.0
12.68,17780.283787022072,6500.0,2021.949731258996,0.0,0.0,300.0
12.700000000000001,17780.283787022072,6500.0,2027.9497312589965,0.0,0.0,300.0
12.72,17780.283787022072,6500.0,2033.9497312589965,0.0,0.0,300.0
12.74,17780.283787022072,6500.0,2039.9497312589963,0.0,0.0,300.0
12.76,17780.283787022072,6500.0,2045.949731258996,0.0,0.0,300.0
12.780000000000001,17780.283787022072,6500.0,2051.9497312589965,0.0,0.0,300.0
12.8,17780.283787022072,6500.0,2057.9497312589965,0.0,0.0,300.0
12.82,17780.283787022072,6500.0,2063.9497312589965,0.0,0.0,300.0
12.84,17780.283787022072,6500.0,2069.949731258996,0.0,0.0,300.0
12.86,17780.283787022072,6500.0,2075.949731258996,0.0,0.0,300.0
12.88,17780.283787022072,6500.0,2081.9497312589965,0.0,0.0,300.0
12.9,17780.283787022072,6500.0,2087.9497312589965,0.0,0.0,300.0
12.92,17780.283787022072,6500.0,2093.949731258996,0.0,0.0,300.0
12.94,17780.283787022072,6500.0,2099.949731258996,0.0,0.0,300.0
12.96,17780.283787022072,6500.0,2105.9497312589965,0.0,0.0,300.0
12.98,17780.283787022072,6500.0,2111.9497312589965,0.0,0.0,300.0
13.0,17780.283787022072,6500.0,2117.949731258996,0.0,0.0,300.0
13.02,17780.283787022072,6500.0,2123.949731258996,0.0,0.0,300.0
13.040000000000001,17780.283787022072,6500.0,2129.9497312589965,0.0,0.0,300.0
13.06,17780.283787022072,6500.0,2135.9497312589965,0.0,0.0,300.0
13.08,17780.283787022072,6500.0,2141.949731258996,0.0,0.0,300.0
13.1,17780.283787022072,6500.0,2147.949731258996,0.0,0.0,300.0
13.120000000000001,17780.283787022072,6500.0,2153.9497312589965,0.0,0.0,300.0
13.14,17780.283787022072,6500.0,2159.9497312589965,0.0,0.0,300.0
13.16,17780.283787022072,6500.0,2165.949731258996,0.0,0.0,300.0
13.18,17780.283787022072,6500.0,2171.949731258996,0.0,0.0,300.0
13.200000000000001,17780.283787022072,6500.0,2177.9497312589965,0.0,0.0,300.0
13.22,17780.283787022072,6500.0,2183.9497312589965,0.0,0.0,300.0
13.24,17780.283787022072,6500.0,2189.9497312589965,0.0,0.0,300.0
13.26,17780.283787022072,6500.0,2195.949731258996,0.0,0.0,300.0
13.280000000000001,17780.283787022072,6500.0,2201.9497312589965,0.0,0.0,300.0
13.3,17780.283787022072,6500.0,2207.9497312589965,0.0,0.0,300.0
13.32,17780.283787022072,6500.0,2213.9497312589965,0.0,0.0,300.0
13.34,17780.283787022072,6500.0,2219.949731258996,0.0,0.0,300.0
13.36,17780.283787022072,6500.0,2225.949731258996,0.0,0.0,300.0
13.38,17780.283787022072,6500.0,2231.9497312589965,0.0,0.0,300.0
13.4,17780.283787022072,6500.0,2237.9497312589965,0.0,0.0,300.0
13.42,17780.283787022072,6500.0,2243.949731258996,0.0,0.0,300.0
13.44,17780.283787022072,6500.0,2249.949731258996,0.0,0.0,300.0
13.46,17780.283787022072,6500.0,2255.9497312589965,0.0,0.0,300.0
13.48,17780.283787022072,6500.0,2261.9497312589965,0.0,0.0,300.0
13.5,17780.283787022072,6500.0,2267.949731258996,0.0,0.0,300.0
13.52,17780.283787022072,6500.0,2273.949731258996,0.0,0.0,300.0
13.540000000000001,17780.283787022072,6500.0,2279.9497312589965,0.0,0.0,300.0
13.56,17780.283787022072,6500.0,2285.9497312589965,0.0,0.0,300.0
13.58,17780.283787022072,6500.0,2291.949731258996,0.0,0.0,300.0
13.6,17780.283787022072,6500.0,2297.949731258996,0.0,0.0,300.0
13.620000000000001,17780.283787022072,6500.0,2303.9497312589965,0.0,0.0,300.0
13.64,17780.283787022072,6500.0,2309.9497312589965,0.0,0.0,300.0
13.66,17780.283787022072,6500.0,2315.949731258996,0.0,0.0,300.0
13.68,17780.283787022072,6500.0,2321.949731258996,0.0,0.0,300.0
13.700000000000001,17780.283787022072,6500.0,2327.9497312589965,0.0,0.0,300.0
13.72,17780.283787022072,6500.0,2333.9497312589965,0.0,0.0,300.0
13.74,17780.283787022072,6500.0,2339.9497312589965,0.0,0.0,300.0
13.76,17780.283787022072,6500.0,2345.949731258996,0.0,0.0,300.0
13.780000000000001,17780.283787022072,6500.0,2351.9497312589965,0.0,0.0,300.0
13.8,17780.283787022072,6500.0,2357.9497312589965,0.0,0.0,300.0
13.82,17780.283787022072,6500.0,2363.9497312589965,0.0,0.0,300.0
13.84,17780.283787022072,6500.0,2369.949731258996,0.0,0.0,300.0
13.86,17780.283787022072,6500.0,2375.949731258996,0.0,0.0,300.0
13.88,17780.283787022072,6500.0,2381.9497312589965,0.0,0.0,300.0
13.9,17780.283787022072,6500.0,2387.9497312589965,0.0,0.0,300.0
13.92,17780.283787022072,6500.0,2393.949731258996,0.0,0.0,300.0
13.94,17780.283787022072,6500.0,2399.949731258996,0.0,0.0,300.0
13.96,17780.283787022072,6500.0,2405.9497312589965,0.0,0.0,300.0
13.98,17780.283787022072,6500.0,2411.9497312589965,0.0,0.0,300.0
14.0,17780.283787022072,6500.0,2417.949731258996,0.0,0.0,300.0
14.02,17780.283787022072,6500.0,2423.949731258996,0.0,0.0,300.0
